IssueID,RuleName,Severity,TableName,RowKey,Details,DetectedOn,Status
4306,DepartmentMismatch,Medium,campus_sections_assignments,SEC00096,FacultyDept=ENGINEERING TECHNOLOGY; CourseDept=ECONOMICS; FacultyID=EDU-F192; CourseCode=ECON128,2025-09-28 20:10:54.3610789,Open
4307,DepartmentMismatch,Medium,campus_sections_assignments,SEC00097,FacultyDept=COMPUTER SCIENCE; CourseDept=BIOLOGY; FacultyID=EDU-F082; CourseCode=BIO285,2025-09-28 20:10:54.3610789,Open
4308,DepartmentMismatch,Medium,campus_sections_assignments,SEC00099,FacultyDept=BUSINESS & MANAGEMENT; CourseDept=CHEMISTRY; FacultyID=EDU-F041; CourseCode=CHEM202,2025-09-28 20:10:54.3610789,Open
4309,DepartmentMismatch,Medium,campus_sections_assignments,SEC00104,FacultyDept=BIOLOGY; CourseDept=ECONOMICS; FacultyID=EDU-F124; CourseCode=ECON152,2025-09-28 20:10:54.3610789,Open
4310,DepartmentMismatch,Medium,campus_sections_assignments,SEC00105,FacultyDept=CHEMISTRY; CourseDept=ENGINEERING TECHNOLOGY; FacultyID=EDU-F012; CourseCode=ENGT233,2025-09-28 20:10:54.3610789,Open
4311,DepartmentMismatch,Medium,campus_sections_assignments,SEC00106,FacultyDept=COMPUTER SCIENCE; CourseDept=BIOLOGY; FacultyID=EDU-F211; CourseCode=BIO227,2025-09-28 20:10:54.3610789,Open
4312,DepartmentMismatch,Medium,campus_sections_assignments,SEC00107,FacultyDept=BUSINESS & MANAGEMENT; CourseDept=CHEMISTRY; FacultyID=EDU-F161; CourseCode=CHEM483,2025-09-28 20:10:54.3610789,Open
4313,DepartmentMismatch,Medium,campus_sections_assignments,SEC00114,FacultyDept=BUSINESS & MANAGEMENT; CourseDept=CHEMISTRY; FacultyID=EDU-F187; CourseCode=CHEM394,2025-09-28 20:10:54.3610789,Open
4314,DepartmentMismatch,Medium,campus_sections_assignments,SEC00116,FacultyDept=COMPUTER SCIENCE; CourseDept=ENGINEERING TECHNOLOGY; FacultyID=EDU-F258; CourseCode=ENGT476,2025-09-28 20:10:54.3610789,Open
4315,DepartmentMismatch,Medium,campus_sections_assignments,SEC00118,FacultyDept=COMPUTER SCIENCE; CourseDept=PSYCHOLOGY; FacultyID=EDU-F273; CourseCode=PSYC308,2025-09-28 20:10:54.3610789,Open
4316,DepartmentMismatch,Medium,campus_sections_assignments,SEC00119,FacultyDept=ENGINEERING TECHNOLOGY; CourseDept=BUSINESS & MANAGEMENT; FacultyID=EDU-F224; CourseCode=BUS159,2025-09-28 20:10:54.3610789,Open
4317,DepartmentMismatch,Medium,campus_sections_assignments,SEC00124,FacultyDept=BIOLOGY; CourseDept=PHYSICS; FacultyID=EDU-F071; CourseCode=PHYS180,2025-09-28 20:10:54.3610789,Open
4318,DepartmentMismatch,Medium,campus_sections_assignments,SEC00128,FacultyDept=ENGINEERING TECHNOLOGY; CourseDept=PHYSICS; FacultyID=EDU-F123; CourseCode=PHYS226,2025-09-28 20:10:54.3610789,Open
4319,DepartmentMismatch,Medium,campus_sections_assignments,SEC00130,FacultyDept=PHYSICS; CourseDept=MATHEMATICS & STATISTICS; FacultyID=EDU-F107; CourseCode=MTH376,2025-09-28 20:10:54.3610789,Open
4320,DepartmentMismatch,Medium,campus_sections_assignments,SEC00131,FacultyDept=PSYCHOLOGY; CourseDept=PHYSICS; FacultyID=EDU-F219; CourseCode=PHYS335,2025-09-28 20:10:54.3610789,Open
4321,DepartmentMismatch,Medium,campus_sections_assignments,SEC00132,FacultyDept=BIOLOGY; CourseDept=ECONOMICS; FacultyID=EDU-F050; CourseCode=ECON245,2025-09-28 20:10:54.3610789,Open
4322,DepartmentMismatch,Medium,campus_sections_assignments,SEC00134,FacultyDept=ECONOMICS; CourseDept=BIOLOGY; FacultyID=EDU-F008; CourseCode=BIO285,2025-09-28 20:10:54.3610789,Open
4323,DepartmentMismatch,Medium,campus_sections_assignments,SEC00135,FacultyDept=PSYCHOLOGY; CourseDept=BUSINESS & MANAGEMENT; FacultyID=EDU-F044; CourseCode=BUS446,2025-09-28 20:10:54.3610789,Open
4324,DepartmentMismatch,Medium,campus_sections_assignments,SEC00139,FacultyDept=CHEMISTRY; CourseDept=PSYCHOLOGY; FacultyID=EDU-F018; CourseCode=PSYC301,2025-09-28 20:10:54.3610789,Open
4325,DepartmentMismatch,Medium,campus_sections_assignments,SEC00142,FacultyDept=ENGINEERING TECHNOLOGY; CourseDept=CHEMISTRY; FacultyID=EDU-F009; CourseCode=CHEM483,2025-09-28 20:10:54.3610789,Open
4326,DepartmentMismatch,Medium,campus_sections_assignments,SEC00144,FacultyDept=ECONOMICS; CourseDept=COMPUTER SCIENCE; FacultyID=EDU-F039; CourseCode=CS326,2025-09-28 20:10:54.3610789,Open
4327,DepartmentMismatch,Medium,campus_sections_assignments,SEC00147,FacultyDept=ENGINEERING TECHNOLOGY; CourseDept=PHYSICS; FacultyID=EDU-F123; CourseCode=PHYS396,2025-09-28 20:10:54.3610789,Open
4328,DepartmentMismatch,Medium,campus_sections_assignments,SEC00149,FacultyDept=ECONOMICS; CourseDept=COMPUTER SCIENCE; FacultyID=EDU-F028; CourseCode=CS423,2025-09-28 20:10:54.3610789,Open
4329,DepartmentMismatch,Medium,campus_sections_assignments,SEC00152,FacultyDept=ECONOMICS; CourseDept=CHEMISTRY; FacultyID=EDU-F039; CourseCode=CHEM423,2025-09-28 20:10:54.3610789,Open
4330,DepartmentMismatch,Medium,campus_sections_assignments,SEC00154,FacultyDept=ENGINEERING TECHNOLOGY; CourseDept=CHEMISTRY; FacultyID=EDU-F149; CourseCode=CHEM498,2025-09-28 20:10:54.3610789,Open
4331,DepartmentMismatch,Medium,campus_sections_assignments,SEC00155,FacultyDept=PSYCHOLOGY; CourseDept=PHYSICS; FacultyID=EDU-F262; CourseCode=PHYS183,2025-09-28 20:10:54.3610789,Open
4332,DepartmentMismatch,Medium,campus_sections_assignments,SEC00156,FacultyDept=PSYCHOLOGY; CourseDept=CHEMISTRY; FacultyID=EDU-F237; CourseCode=CHEM483,2025-09-28 20:10:54.3610789,Open
4333,DepartmentMismatch,Medium,campus_sections_assignments,SEC00157,FacultyDept=ENGINEERING TECHNOLOGY; CourseDept=COMPUTER SCIENCE; FacultyID=EDU-F226; CourseCode=CS423,2025-09-28 20:10:54.3610789,Open
4334,DepartmentMismatch,Medium,campus_sections_assignments,SEC00159,FacultyDept=CHEMISTRY; CourseDept=BIOLOGY; FacultyID=EDU-F095; CourseCode=BIO263,2025-09-28 20:10:54.3610789,Open
4335,DepartmentMismatch,Medium,campus_sections_assignments,SEC00164,FacultyDept=PSYCHOLOGY; CourseDept=BUSINESS & MANAGEMENT; FacultyID=EDU-F065; CourseCode=BUS192,2025-09-28 20:10:54.3610789,Open
4336,DepartmentMismatch,Medium,campus_sections_assignments,SEC00167,FacultyDept=COMPUTER SCIENCE; CourseDept=BUSINESS & MANAGEMENT; FacultyID=EDU-F194; CourseCode=BUS240,2025-09-28 20:10:54.3610789,Open
4337,DepartmentMismatch,Medium,campus_sections_assignments,SEC00181,FacultyDept=ENGINEERING TECHNOLOGY; CourseDept=COMPUTER SCIENCE; FacultyID=EDU-F032; CourseCode=CS276,2025-09-28 20:10:54.3610789,Open
4338,DepartmentMismatch,Medium,campus_sections_assignments,SEC00183,FacultyDept=BUSINESS & MANAGEMENT; CourseDept=ECONOMICS; FacultyID=EDU-F053; CourseCode=ECON146,2025-09-28 20:10:54.3610789,Open
4339,DepartmentMismatch,Medium,campus_sections_assignments,SEC00184,FacultyDept=MATHEMATICS & STATISTICS; CourseDept=ENGINEERING TECHNOLOGY; FacultyID=EDU-F276; CourseCode=ENGT258,2025-09-28 20:10:54.3610789,Open
4340,DepartmentMismatch,Medium,campus_sections_assignments,SEC00186,FacultyDept=CHEMISTRY; CourseDept=ECONOMICS; FacultyID=EDU-F271; CourseCode=ECON297,2025-09-28 20:10:54.3610789,Open
4341,DepartmentMismatch,Medium,campus_sections_assignments,SEC00194,FacultyDept=BIOLOGY; CourseDept=MATHEMATICS & STATISTICS; FacultyID=EDU-F280; CourseCode=MTH214,2025-09-28 20:10:54.3610789,Open
4342,DepartmentMismatch,Medium,campus_sections_assignments,SEC00195,FacultyDept=COMPUTER SCIENCE; CourseDept=CHEMISTRY; FacultyID=EDU-F258; CourseCode=CHEM346,2025-09-28 20:10:54.3610789,Open
4343,DepartmentMismatch,Medium,campus_sections_assignments,SEC00205,FacultyDept=BIOLOGY; CourseDept=COMPUTER SCIENCE; FacultyID=EDU-F153; CourseCode=CS326,2025-09-28 20:10:54.3610789,Open
4344,DepartmentMismatch,Medium,campus_sections_assignments,SEC00206,FacultyDept=ENGINEERING TECHNOLOGY; CourseDept=CHEMISTRY; FacultyID=EDU-F103; CourseCode=CHEM423,2025-09-28 20:10:54.3610789,Open
4345,DepartmentMismatch,Medium,campus_sections_assignments,SEC00208,FacultyDept=MATHEMATICS & STATISTICS; CourseDept=ENGINEERING TECHNOLOGY; FacultyID=EDU-F173; CourseCode=ENGT344,2025-09-28 20:10:54.3610789,Open
4346,DepartmentMismatch,Medium,campus_sections_assignments,SEC00209,FacultyDept=BIOLOGY; CourseDept=ENGINEERING TECHNOLOGY; FacultyID=EDU-F042; CourseCode=ENGT407,2025-09-28 20:10:54.3610789,Open
4347,DepartmentMismatch,Medium,campus_sections_assignments,SEC00212,FacultyDept=COMPUTER SCIENCE; CourseDept=ENGINEERING TECHNOLOGY; FacultyID=EDU-F108; CourseCode=ENGT389,2025-09-28 20:10:54.3610789,Open
4348,DepartmentMismatch,Medium,campus_sections_assignments,SEC00213,FacultyDept=ENGINEERING TECHNOLOGY; CourseDept=PHYSICS; FacultyID=EDU-F054; CourseCode=PHYS180,2025-09-28 20:10:54.3610789,Open
4349,DepartmentMismatch,Medium,campus_sections_assignments,SEC00215,FacultyDept=MATHEMATICS & STATISTICS; CourseDept=COMPUTER SCIENCE; FacultyID=EDU-F144; CourseCode=CS421,2025-09-28 20:10:54.3610789,Open
4350,DepartmentMismatch,Medium,campus_sections_assignments,SEC00219,FacultyDept=MATHEMATICS & STATISTICS; CourseDept=BIOLOGY; FacultyID=EDU-F067; CourseCode=BIO227,2025-09-28 20:10:54.3610789,Open
4351,DepartmentMismatch,Medium,campus_sections_assignments,SEC00220,FacultyDept=ECONOMICS; CourseDept=CHEMISTRY; FacultyID=EDU-F164; CourseCode=CHEM483,2025-09-28 20:10:54.3610789,Open
4352,DepartmentMismatch,Medium,campus_sections_assignments,SEC00221,FacultyDept=CHEMISTRY; CourseDept=ECONOMICS; FacultyID=EDU-F209; CourseCode=ECON245,2025-09-28 20:10:54.3610789,Open
4353,DepartmentMismatch,Medium,campus_sections_assignments,SEC00222,FacultyDept=MATHEMATICS & STATISTICS; CourseDept=COMPUTER SCIENCE; FacultyID=EDU-F206; CourseCode=CS177,2025-09-28 20:10:54.3610789,Open
4354,DepartmentMismatch,Medium,campus_sections_assignments,SEC00223,FacultyDept=ECONOMICS; CourseDept=COMPUTER SCIENCE; FacultyID=EDU-F147; CourseCode=CS326,2025-09-28 20:10:54.3610789,Open
4355,DepartmentMismatch,Medium,campus_sections_assignments,SEC00224,FacultyDept=ENGINEERING TECHNOLOGY; CourseDept=CHEMISTRY; FacultyID=EDU-F009; CourseCode=CHEM202,2025-09-28 20:10:54.3610789,Open
4356,DepartmentMismatch,Medium,campus_sections_assignments,SEC00232,FacultyDept=ENGINEERING TECHNOLOGY; CourseDept=ECONOMICS; FacultyID=EDU-F055; CourseCode=ECON100,2025-09-28 20:10:54.3610789,Open
4357,DepartmentMismatch,Medium,campus_sections_assignments,SEC00233,FacultyDept=COMPUTER SCIENCE; CourseDept=PHYSICS; FacultyID=EDU-F081; CourseCode=PHYS149,2025-09-28 20:10:54.3610789,Open
4358,DepartmentMismatch,Medium,campus_sections_assignments,SEC00233,FacultyDept=COMPUTER SCIENCE; CourseDept=PHYSICS; FacultyID=EDU-F081; CourseCode=PHYS149,2025-09-28 20:10:54.3610789,Open
4359,DepartmentMismatch,Medium,campus_sections_assignments,SEC00234,FacultyDept=BUSINESS & MANAGEMENT; CourseDept=BIOLOGY; FacultyID=EDU-F006; CourseCode=BIO222,2025-09-28 20:10:54.3610789,Open
4360,DepartmentMismatch,Medium,campus_sections_assignments,SEC00234,FacultyDept=BUSINESS & MANAGEMENT; CourseDept=BIOLOGY; FacultyID=EDU-F006; CourseCode=BIO222,2025-09-28 20:10:54.3610789,Open
4361,DepartmentMismatch,Medium,campus_sections_assignments,SEC00246,FacultyDept=MATHEMATICS & STATISTICS; CourseDept=BUSINESS & MANAGEMENT; FacultyID=EDU-F038; CourseCode=BUS192,2025-09-28 20:10:54.3610789,Open
4362,DepartmentMismatch,Medium,campus_sections_assignments,SEC00247,FacultyDept=COMPUTER SCIENCE; CourseDept=ENGINEERING TECHNOLOGY; FacultyID=EDU-F162; CourseCode=ENGT389,2025-09-28 20:10:54.3610789,Open
4363,DepartmentMismatch,Medium,campus_sections_assignments,SEC00253,FacultyDept=BUSINESS & MANAGEMENT; CourseDept=COMPUTER SCIENCE; FacultyID=EDU-F139; CourseCode=CS180,2025-09-28 20:10:54.3610789,Open
4364,DepartmentMismatch,Medium,campus_sections_assignments,SEC00254,FacultyDept=PHYSICS; CourseDept=PSYCHOLOGY; FacultyID=EDU-F191; CourseCode=PSYC136,2025-09-28 20:10:54.3610789,Open
4365,DepartmentMismatch,Medium,campus_sections_assignments,SEC00257,FacultyDept=COMPUTER SCIENCE; CourseDept=PHYSICS; FacultyID=EDU-F150; CourseCode=PHYS149,2025-09-28 20:10:54.3610789,Open
4366,DepartmentMismatch,Medium,campus_sections_assignments,SEC00257,FacultyDept=COMPUTER SCIENCE; CourseDept=PHYSICS; FacultyID=EDU-F150; CourseCode=PHYS149,2025-09-28 20:10:54.3610789,Open
4367,DepartmentMismatch,Medium,campus_sections_assignments,SEC00266,FacultyDept=BIOLOGY; CourseDept=BUSINESS & MANAGEMENT; FacultyID=EDU-F072; CourseCode=BUS240,2025-09-28 20:10:54.3610789,Open
4368,DepartmentMismatch,Medium,campus_sections_assignments,SEC00271,FacultyDept=BUSINESS & MANAGEMENT; CourseDept=CHEMISTRY; FacultyID=EDU-F248; CourseCode=CHEM346,2025-09-28 20:10:54.3610789,Open
4369,DepartmentMismatch,Medium,campus_sections_assignments,SEC00279,FacultyDept=BUSINESS & MANAGEMENT; CourseDept=CHEMISTRY; FacultyID=EDU-F094; CourseCode=CHEM202,2025-09-28 20:10:54.3610789,Open
4370,DepartmentMismatch,Medium,campus_sections_assignments,SEC00280,FacultyDept=BUSINESS & MANAGEMENT; CourseDept=CHEMISTRY; FacultyID=EDU-F143; CourseCode=CHEM346,2025-09-28 20:10:54.3610789,Open
4371,DepartmentMismatch,Medium,campus_sections_assignments,SEC00281,FacultyDept=CHEMISTRY; CourseDept=ENGINEERING TECHNOLOGY; FacultyID=EDU-F015; CourseCode=ENGT398,2025-09-28 20:10:54.3610789,Open
4372,DepartmentMismatch,Medium,campus_sections_assignments,SEC00288,FacultyDept=COMPUTER SCIENCE; CourseDept=BUSINESS & MANAGEMENT; FacultyID=EDU-F108; CourseCode=BUS192,2025-09-28 20:10:54.3610789,Open
4373,DepartmentMismatch,Medium,campus_sections_assignments,SEC00296,FacultyDept=COMPUTER SCIENCE; CourseDept=PHYSICS; FacultyID=EDU-F108; CourseCode=PHYS149,2025-09-28 20:10:54.3610789,Open
4374,DepartmentMismatch,Medium,campus_sections_assignments,SEC00296,FacultyDept=COMPUTER SCIENCE; CourseDept=PHYSICS; FacultyID=EDU-F108; CourseCode=PHYS149,2025-09-28 20:10:54.3610789,Open
4375,DepartmentMismatch,Medium,campus_sections_assignments,SEC00297,FacultyDept=MATHEMATICS & STATISTICS; CourseDept=CHEMISTRY; FacultyID=EDU-F206; CourseCode=CHEM483,2025-09-28 20:10:54.3610789,Open
4376,DepartmentMismatch,Medium,campus_sections_assignments,SEC00301,FacultyDept=COMPUTER SCIENCE; CourseDept=PSYCHOLOGY; FacultyID=EDU-F025; CourseCode=PSYC174,2025-09-28 20:10:54.3610789,Open
4377,DepartmentMismatch,Medium,campus_sections_assignments,SEC00305,FacultyDept=PHYSICS; CourseDept=COMPUTER SCIENCE; FacultyID=EDU-F017; CourseCode=CS423,2025-09-28 20:10:54.3610789,Open
4378,DepartmentMismatch,Medium,campus_sections_assignments,SEC00306,FacultyDept=ECONOMICS; CourseDept=ENGINEERING TECHNOLOGY; FacultyID=EDU-F039; CourseCode=ENGT407,2025-09-28 20:10:54.3610789,Open
4379,DepartmentMismatch,Medium,campus_sections_assignments,SEC00307,FacultyDept=PHYSICS; CourseDept=ENGINEERING TECHNOLOGY; FacultyID=EDU-F191; CourseCode=ENGT258,2025-09-28 20:10:54.3610789,Open
4380,DepartmentMismatch,Medium,campus_sections_assignments,SEC00316,FacultyDept=ENGINEERING TECHNOLOGY; CourseDept=COMPUTER SCIENCE; FacultyID=EDU-F120; CourseCode=CS177,2025-09-28 20:10:54.3610789,Open
4381,DepartmentMismatch,Medium,campus_sections_assignments,SEC00317,FacultyDept=CHEMISTRY; CourseDept=BIOLOGY; FacultyID=EDU-F271; CourseCode=BIO263,2025-09-28 20:10:54.3610789,Open
4382,DepartmentMismatch,Medium,campus_sections_assignments,SEC00321,FacultyDept=ENGINEERING TECHNOLOGY; CourseDept=CHEMISTRY; FacultyID=EDU-F202; CourseCode=CHEM498,2025-09-28 20:10:54.3610789,Open
4383,DepartmentMismatch,Medium,campus_sections_assignments,SEC00322,FacultyDept=ECONOMICS; CourseDept=PHYSICS; FacultyID=EDU-F222; CourseCode=PHYS183,2025-09-28 20:10:54.3610789,Open
4384,DepartmentMismatch,Medium,campus_sections_assignments,SEC00324,FacultyDept=COMPUTER SCIENCE; CourseDept=BIOLOGY; FacultyID=EDU-F150; CourseCode=BIO263,2025-09-28 20:10:54.3610789,Open
4385,DepartmentMismatch,Medium,campus_sections_assignments,SEC00329,FacultyDept=ENGINEERING TECHNOLOGY; CourseDept=ECONOMICS; FacultyID=EDU-F052; CourseCode=ECON265,2025-09-28 20:10:54.3610789,Open
4386,DepartmentMismatch,Medium,campus_sections_assignments,SEC00330,FacultyDept=BUSINESS & MANAGEMENT; CourseDept=PHYSICS; FacultyID=EDU-F138; CourseCode=PHYS226,2025-09-28 20:10:54.3610789,Open
4387,DepartmentMismatch,Medium,campus_sections_assignments,SEC00335,FacultyDept=BIOLOGY; CourseDept=ECONOMICS; FacultyID=EDU-F153; CourseCode=ECON297,2025-09-28 20:10:54.3610789,Open
4388,DepartmentMismatch,Medium,campus_sections_assignments,SEC00338,FacultyDept=COMPUTER SCIENCE; CourseDept=CHEMISTRY; FacultyID=EDU-F211; CourseCode=CHEM288,2025-09-28 20:10:54.3610789,Open
4389,DepartmentMismatch,Medium,campus_sections_assignments,SEC00345,FacultyDept=ECONOMICS; CourseDept=COMPUTER SCIENCE; FacultyID=EDU-F195; CourseCode=CS421,2025-09-28 20:10:54.3610789,Open
4390,DepartmentMismatch,Medium,campus_sections_assignments,SEC00346,FacultyDept=CHEMISTRY; CourseDept=BUSINESS & MANAGEMENT; FacultyID=EDU-F157; CourseCode=BUS240,2025-09-28 20:10:54.3610789,Open
4391,DepartmentMismatch,Medium,campus_sections_assignments,SEC00347,FacultyDept=ECONOMICS; CourseDept=BUSINESS & MANAGEMENT; FacultyID=EDU-F134; CourseCode=BUS159,2025-09-28 20:10:54.3610789,Open
4392,DepartmentMismatch,Medium,campus_sections_assignments,SEC00349,FacultyDept=CHEMISTRY; CourseDept=PHYSICS; FacultyID=EDU-F128; CourseCode=PHYS396,2025-09-28 20:10:54.3610789,Open
4393,DepartmentMismatch,Medium,campus_sections_assignments,SEC00360,FacultyDept=BUSINESS & MANAGEMENT; CourseDept=PHYSICS; FacultyID=EDU-F247; CourseCode=PHYS335,2025-09-28 20:10:54.3610789,Open
4394,DepartmentMismatch,Medium,campus_sections_assignments,SEC00361,FacultyDept=COMPUTER SCIENCE; CourseDept=BUSINESS & MANAGEMENT; FacultyID=EDU-F066; CourseCode=BUS192,2025-09-28 20:10:54.3610789,Open
4395,DepartmentMismatch,Medium,campus_sections_assignments,SEC00364,FacultyDept=PSYCHOLOGY; CourseDept=CHEMISTRY; FacultyID=EDU-F255; CourseCode=CHEM202,2025-09-28 20:10:54.3610789,Open
4396,DepartmentMismatch,Medium,campus_sections_assignments,SEC00369,FacultyDept=COMPUTER SCIENCE; CourseDept=ENGINEERING TECHNOLOGY; FacultyID=EDU-F162; CourseCode=ENGT344,2025-09-28 20:10:54.3610789,Open
4397,DepartmentMismatch,Medium,campus_sections_assignments,SEC00370,FacultyDept=BUSINESS & MANAGEMENT; CourseDept=PHYSICS; FacultyID=EDU-F247; CourseCode=PHYS226,2025-09-28 20:10:54.3610789,Open
4398,DepartmentMismatch,Medium,campus_sections_assignments,SEC00391,FacultyDept=PSYCHOLOGY; CourseDept=BUSINESS & MANAGEMENT; FacultyID=EDU-F021; CourseCode=BUS192,2025-09-28 20:10:54.3610789,Open
4399,DepartmentMismatch,Medium,campus_sections_assignments,SEC00393,FacultyDept=PSYCHOLOGY; CourseDept=BIOLOGY; FacultyID=EDU-F132; CourseCode=BIO161,2025-09-28 20:10:54.3610789,Open
4400,DepartmentMismatch,Medium,campus_sections_assignments,SEC00397,FacultyDept=PHYSICS; CourseDept=COMPUTER SCIENCE; FacultyID=EDU-F001; CourseCode=CS309,2025-09-28 20:10:54.3610789,Open
4401,DepartmentMismatch,Medium,campus_sections_assignments,SEC00398,FacultyDept=BUSINESS & MANAGEMENT; CourseDept=BIOLOGY; FacultyID=EDU-F158; CourseCode=BIO161,2025-09-28 20:10:54.3610789,Open
4402,DepartmentMismatch,Medium,campus_sections_assignments,SEC00400,FacultyDept=MATHEMATICS & STATISTICS; CourseDept=ECONOMICS; FacultyID=EDU-F214; CourseCode=ECON489,2025-09-28 20:10:54.3610789,Open
4403,DepartmentMismatch,Medium,campus_sections_assignments,SEC00402,FacultyDept=MATHEMATICS & STATISTICS; CourseDept=ENGINEERING TECHNOLOGY; FacultyID=EDU-F217; CourseCode=ENGT407,2025-09-28 20:10:54.3610789,Open
4404,DepartmentMismatch,Medium,campus_sections_assignments,SEC00404,FacultyDept=PHYSICS; CourseDept=PSYCHOLOGY; FacultyID=EDU-F111; CourseCode=PSYC136,2025-09-28 20:10:54.3610789,Open
4405,DepartmentMismatch,Medium,campus_sections_assignments,SEC00406,FacultyDept=CHEMISTRY; CourseDept=ECONOMICS; FacultyID=EDU-F012; CourseCode=ECON152,2025-09-28 20:10:54.3610789,Open
4406,DepartmentMismatch,Medium,campus_sections_assignments,SEC00408,FacultyDept=ECONOMICS; CourseDept=PHYSICS; FacultyID=EDU-F222; CourseCode=PHYS149,2025-09-28 20:10:54.3610789,Open
